condition	 subNum	 trialNo	 fixNo	 xFix	 xFixFlip	 yFix	 targSide	 trialType	 easySide	 accuracy	 RT
linesB	 41	 29	 1	 517	 5	 379	 absent	 properTrial	 right	 0	 4.596
linesB	 41	 30	 1	 518	 -6	 381	 absent	 properTrial	 left	 1	 9.215
linesB	 41	 31	 1	 506	 6	 371	 absent	 properTrial	 left	 1	 6.065
linesB	 41	 32	 1	 509	 3	 370	 absent	 properTrial	 left	 1	 7.332
linesB	 41	 33	 1	 516	 4	 402	 left	 properTrial	 right	 0	 9.171
linesB	 41	 34	 1	 502	 10	 394	 absent	 properTrial	 left	 1	 9.644
linesB	 41	 35	 1	 518	 6	 378	 left	 properTrial	 right	 0	 7.566
linesB	 41	 36	 1	 507	 -5	 391	 right	 properTrial	 right	 1	 0.637
linesB	 41	 37	 1	 516	 -4	 374	 absent	 properTrial	 left	 0	 2.717
linesB	 41	 38	 1	 498	 14	 371	 absent	 properTrial	 left	 1	 11.138
linesB	 41	 39	 1	 515	 -3	 373	 right	 properTrial	 left	 1	 2.873
linesB	 41	 40	 1	 508	 -4	 366	 absent	 properTrial	 right	 1	 9.231
linesB	 41	 41	 1	 513	 -1	 393	 left	 properTrial	 left	 1	 0.940
linesB	 41	 42	 1	 509	 3	 385	 absent	 properTrial	 left	 1	 7.599
linesB	 41	 43	 1	 528	 -16	 386	 absent	 properTrial	 left	 1	 8.628
linesB	 41	 44	 1	 522	 10	 390	 absent	 properTrial	 right	 1	 6.606
linesB	 41	 45	 1	 513	 -1	 376	 right	 properTrial	 left	 1	 7.140
linesB	 41	 46	 1	 515	 -3	 390	 absent	 properTrial	 left	 0	 6.745
linesB	 41	 47	 1	 506	 6	 388	 right	 properTrial	 left	 1	 10.218
linesB	 41	 48	 1	 523	 -11	 393	 absent	 properTrial	 left	 1	 10.083
linesB	 41	 49	 1	 518	 -6	 392	 left	 properTrial	 left	 1	 1.424
linesB	 41	 50	 1	 507	 5	 381	 absent	 properTrial	 left	 1	 8.594
linesB	 41	 51	 1	 520	 8	 396	 left	 properTrial	 right	 0	 10.936
linesB	 41	 52	 1	 510	 2	 400	 absent	 properTrial	 left	 0	 6.159
linesB	 41	 53	 1	 514	 -2	 403	 absent	 properTrial	 left	 1	 13.033
linesB	 41	 54	 1	 527	 -15	 394	 absent	 properTrial	 left	 1	 11.916
linesB	 41	 55	 1	 517	 5	 396	 right	 properTrial	 right	 1	 0.674
linesB	 41	 56	 1	 513	 -1	 373	 absent	 properTrial	 left	 1	 9.992
linesB	 41	 57	 1	 510	 -2	 389	 left	 properTrial	 right	 0	 9.976
linesB	 41	 58	 1	 517	 -5	 393	 left	 properTrial	 left	 1	 1.140
linesB	 41	 59	 1	 524	 12	 380	 absent	 properTrial	 right	 1	 13.354
linesB	 41	 60	 1	 510	 2	 401	 right	 properTrial	 left	 0	 10.892
linesB	 41	 61	 1	 519	 -7	 404	 left	 properTrial	 left	 1	 0.758
linesB	 41	 62	 1	 513	 1	 386	 absent	 properTrial	 right	 1	 13.199
linesB	 41	 63	 1	 536	 -24	 381	 left	 properTrial	 left	 1	 0.731
linesB	 41	 64	 1	 514	 -2	 387	 right	 properTrial	 left	 0	 8.773
linesB	 41	 65	 1	 524	 -12	 398	 left	 properTrial	 left	 1	 0.647
linesB	 41	 66	 1	 526	 -14	 380	 absent	 properTrial	 left	 1	 7.907
linesB	 41	 67	 1	 525	 13	 378	 absent	 properTrial	 right	 1	 6.908
linesB	 41	 68	 1	 517	 5	 375	 left	 properTrial	 right	 1	 7.088
linesB	 41	 69	 1	 526	 -14	 386	 absent	 properTrial	 left	 1	 10.522
linesB	 41	 70	 1	 513	 1	 399	 absent	 properTrial	 right	 1	 7.900
linesB	 41	 71	 1	 515	 3	 384	 right	 properTrial	 right	 1	 0.649
linesB	 41	 72	 1	 528	 16	 384	 absent	 properTrial	 right	 1	 11.347
linesB	 41	 73	 1	 515	 -3	 400	 absent	 properTrial	 left	 1	 8.436
linesB	 41	 74	 1	 524	 12	 395	 absent	 properTrial	 right	 1	 10.395
linesB	 41	 75	 1	 519	 -7	 400	 left	 properTrial	 left	 1	 0.734
linesB	 41	 76	 1	 509	 3	 403	 absent	 properTrial	 left	 1	 9.485
linesB	 41	 77	 1	 520	 -8	 392	 right	 properTrial	 left	 0	 9.234
linesB	 41	 78	 1	 505	 7	 400	 right	 properTrial	 left	 0	 11.770
linesB	 41	 79	 1	 514	 -2	 407	 right	 properTrial	 left	 0	 13.627
linesB	 41	 80	 1	 516	 4	 402	 left	 properTrial	 right	 0	 19.017
linesB	 41	 81	 1	 517	 -5	 390	 left	 properTrial	 left	 1	 0.708
linesB	 41	 82	 1	 513	 1	 376	 absent	 properTrial	 right	 1	 13.298
linesB	 41	 83	 1	 517	 5	 395	 right	 properTrial	 right	 1	 0.891
linesB	 41	 84	 1	 514	 -2	 389	 absent	 properTrial	 left	 1	 11.259
linesB	 41	 85	 1	 525	 13	 390	 right	 properTrial	 right	 1	 0.770
linesB	 41	 86	 1	 527	 15	 387	 left	 properTrial	 right	 0	 14.864
linesB	 41	 87	 1	 514	 2	 403	 absent	 properTrial	 right	 1	 14.003
linesB	 41	 88	 1	 518	 -6	 403	 absent	 properTrial	 left	 0	 11.755
linesB	 41	 89	 1	 518	 -6	 390	 left	 properTrial	 left	 1	 0.984
linesB	 41	 90	 1	 524	 -12	 387	 absent	 properTrial	 left	 1	 12.002
linesB	 41	 91	 1	 531	 19	 400	 absent	 properTrial	 right	 1	 15.765
linesB	 41	 92	 1	 511	 1	 396	 right	 properTrial	 left	 1	 15.113
linesB	 41	 93	 1	 522	 -10	 396	 right	 properTrial	 left	 0	 20.502
linesB	 41	 94	 1	 515	 3	 406	 absent	 properTrial	 right	 1	 14.055
linesB	 41	 95	 1	 517	 -5	 403	 absent	 properTrial	 left	 1	 11.665
linesB	 41	 96	 1	 519	 7	 401	 left	 properTrial	 right	 1	 1.832
linesB	 41	 97	 1	 524	 12	 397	 right	 properTrial	 right	 1	 1.544
linesB	 41	 98	 1	 520	 -8	 399	 absent	 properTrial	 left	 1	 17.323
linesB	 41	 99	 1	 516	 4	 415	 absent	 properTrial	 right	 1	 15.492
linesB	 41	 100	 1	 529	 17	 400	 right	 properTrial	 right	 1	 0.675
linesB	 41	 101	 1	 519	 7	 382	 absent	 properTrial	 right	 1	 10.222
linesB	 41	 102	 1	 518	 6	 410	 absent	 properTrial	 right	 1	 16.894
linesB	 41	 103	 1	 517	 -5	 417	 left	 properTrial	 left	 1	 1.240
linesB	 41	 104	 1	 515	 -3	 402	 right	 properTrial	 left	 0	 18.884
linesB	 41	 105	 1	 514	 -2	 406	 absent	 properTrial	 left	 0	 6.914
linesB	 41	 106	 1	 508	 4	 409	 absent	 properTrial	 left	 0	 3.283
linesB	 41	 107	 1	 517	 -5	 408	 absent	 properTrial	 left	 1	 11.570
linesB	 41	 108	 1	 523	 11	 395	 right	 properTrial	 right	 1	 0.793
linesB	 41	 109	 1	 528	 16	 392	 right	 properTrial	 right	 1	 0.816
linesB	 41	 110	 1	 532	 -20	 395	 right	 properTrial	 left	 1	 8.122
linesB	 41	 111	 1	 519	 -7	 406	 right	 properTrial	 left	 1	 4.444
linesB	 41	 112	 1	 514	 2	 384	 absent	 properTrial	 right	 1	 14.685
linesB	 42	 17	 1	 531	 19	 373	 absent	 properTrial	 right	 1	 14.330
linesB	 42	 18	 1	 504	 8	 382	 absent	 properTrial	 left	 1	 12.938
linesB	 42	 19	 1	 499	 -13	 375	 absent	 properTrial	 right	 1	 18.741
linesB	 42	 20	 1	 509	 -3	 363	 absent	 properTrial	 right	 1	 14.103
linesB	 42	 21	 1	 509	 -3	 365	 absent	 properTrial	 right	 1	 14.276
linesB	 42	 22	 1	 500	 -12	 349	 left	 properTrial	 right	 0	 16.165
linesB	 42	 23	 1	 509	 3	 369	 left	 properTrial	 left	 1	 1.392
linesB	 42	 24	 1	 524	 12	 355	 absent	 properTrial	 right	 1	 17.753
linesB	 42	 25	 1	 542	 -30	 356	 right	 properTrial	 left	 1	 15.722
linesB	 42	 26	 1	 511	 1	 364	 absent	 properTrial	 left	 1	 7.709
linesB	 42	 27	 1	 528	 16	 361	 left	 properTrial	 right	 1	 2.274
linesB	 42	 28	 1	 523	 11	 364	 absent	 properTrial	 right	 0	 2.890
linesB	 42	 29	 1	 517	 5	 376	 absent	 properTrial	 right	 0	 3.313
linesB	 42	 30	 1	 525	 13	 387	 right	 properTrial	 right	 1	 1.251
linesB	 42	 31	 1	 523	 11	 335	 absent	 properTrial	 right	 1	 11.807
linesB	 42	 32	 1	 517	 -5	 380	 left	 properTrial	 left	 1	 1.479
linesB	 42	 33	 1	 515	 3	 359	 absent	 properTrial	 right	 0	 13.807
linesB	 42	 34	 1	 521	 9	 371	 left	 properTrial	 right	 1	 1.815
linesB	 42	 35	 1	 518	 -6	 366	 right	 properTrial	 left	 0	 7.875
linesB	 42	 36	 1	 532	 20	 330	 left	 properTrial	 right	 0	 8.322
linesB	 42	 37	 1	 526	 -14	 369	 absent	 properTrial	 left	 1	 16.742
linesB	 42	 38	 1	 553	 -41	 382	 left	 properTrial	 left	 0	 12.701
linesB	 42	 39	 1	 516	 4	 377	 right	 properTrial	 right	 1	 2.047
linesB	 42	 40	 1	 513	 -1	 371	 left	 properTrial	 left	 1	 1.499
linesB	 42	 41	 1	 503	 9	 378	 right	 properTrial	 left	 1	 14.115
linesB	 42	 42	 1	 521	 -9	 373	 absent	 properTrial	 left	 0	 2.882
linesB	 42	 43	 1	 512	 0	 372	 absent	 properTrial	 left	 0	 1.422
linesB	 42	 44	 1	 514	 -2	 378	 right	 properTrial	 left	 0	 18.336
linesB	 42	 45	 1	 498	 -14	 368	 absent	 properTrial	 right	 1	 9.051
linesB	 42	 46	 1	 522	 -10	 371	 absent	 properTrial	 left	 1	 13.478
linesB	 42	 47	 1	 517	 5	 341	 absent	 properTrial	 right	 0	 10.831
linesB	 42	 48	 1	 486	 -26	 365	 absent	 properTrial	 right	 0	 15.844
linesB	 42	 49	 1	 508	 4	 368	 absent	 properTrial	 left	 1	 4.631
linesB	 42	 50	 1	 514	 -2	 358	 absent	 properTrial	 left	 1	 3.030
linesB	 42	 51	 1	 510	 2	 380	 absent	 properTrial	 left	 1	 2.085
linesB	 42	 52	 1	 525	 -13	 374	 right	 properTrial	 left	 0	 4.117
linesB	 42	 53	 1	 540	 -28	 333	 right	 properTrial	 left	 0	 11.560
linesB	 42	 54	 1	 502	 -10	 380	 absent	 properTrial	 right	 0	 14.926
linesB	 42	 55	 1	 513	 -1	 366	 left	 properTrial	 left	 1	 5.351
linesB	 42	 56	 1	 503	 9	 343	 absent	 properTrial	 left	 1	 8.070
linesB	 42	 57	 1	 496	 -16	 334	 right	 properTrial	 right	 0	 14.786
linesB	 42	 58	 1	 503	 9	 349	 left	 properTrial	 left	 1	 1.490
linesB	 42	 59	 1	 510	 -2	 380	 right	 properTrial	 right	 1	 7.536
linesB	 42	 60	 1	 519	 7	 355	 absent	 properTrial	 right	 0	 23.062
linesB	 42	 61	 1	 495	 17	 338	 right	 properTrial	 left	 0	 14.503
linesB	 42	 62	 1	 504	 -8	 373	 right	 properTrial	 right	 1	 1.636
linesB	 42	 63	 1	 510	 -2	 368	 left	 properTrial	 right	 1	 19.655
linesB	 42	 64	 1	 510	 2	 365	 left	 properTrial	 left	 1	 3.058
linesB	 42	 65	 1	 510	 -2	 401	 absent	 properTrial	 right	 0	 6.051
linesB	 42	 66	 1	 495	 17	 397	 left	 properTrial	 left	 1	 1.304
linesB	 42	 67	 1	 501	 11	 407	 right	 properTrial	 left	 1	 6.801
linesB	 42	 68	 1	 518	 6	 394	 absent	 properTrial	 right	 0	 3.108
linesB	 42	 69	 1	 506	 6	 385	 left	 properTrial	 left	 1	 1.135
linesB	 42	 70	 1	 507	 -5	 411	 right	 properTrial	 right	 1	 4.278
linesB	 42	 71	 1	 514	 2	 392	 absent	 properTrial	 right	 1	 14.815
linesB	 42	 72	 1	 495	 17	 387	 absent	 properTrial	 left	 1	 6.184
linesB	 42	 73	 1	 502	 -10	 387	 absent	 properTrial	 right	 0	 5.037
linesB	 42	 74	 1	 497	 15	 399	 absent	 properTrial	 left	 0	 11.991
linesB	 42	 75	 1	 499	 -13	 388	 absent	 properTrial	 right	 0	 12.624
linesB	 42	 76	 1	 496	 16	 386	 absent	 properTrial	 left	 0	 4.179
linesB	 42	 77	 1	 512	 0	 383	 absent	 properTrial	 right	 0	 1.788
linesB	 42	 78	 1	 501	 11	 385	 left	 properTrial	 left	 1	 1.269
linesB	 42	 79	 1	 496	 -16	 386	 right	 properTrial	 right	 1	 2.164
linesB	 42	 80	 1	 494	 -18	 394	 left	 properTrial	 right	 1	 1.871
linesB	 42	 81	 1	 511	 -1	 393	 left	 properTrial	 right	 1	 5.424
linesB	 42	 82	 1	 503	 9	 411	 absent	 properTrial	 left	 1	 7.502
linesB	 42	 83	 1	 499	 -13	 379	 absent	 properTrial	 right	 1	 10.558
linesB	 42	 84	 1	 497	 -15	 377	 left	 properTrial	 right	 0	 10.757
linesB	 42	 85	 1	 490	 22	 403	 left	 properTrial	 left	 1	 1.165
linesB	 42	 86	 1	 493	 -19	 386	 left	 properTrial	 right	 0	 7.334
linesB	 42	 87	 1	 499	 -13	 386	 absent	 properTrial	 right	 0	 7.397
linesB	 42	 88	 1	 485	 27	 394	 right	 properTrial	 left	 1	 3.357
linesB	 42	 89	 1	 518	 -6	 408	 absent	 properTrial	 left	 0	 3.769
linesB	 42	 90	 1	 516	 4	 401	 right	 properTrial	 right	 1	 1.154
linesB	 42	 91	 1	 519	 7	 414	 absent	 properTrial	 right	 1	 9.895
linesB	 42	 92	 1	 510	 -2	 393	 left	 properTrial	 right	 1	 3.314
linesB	 42	 93	 1	 516	 4	 406	 absent	 properTrial	 right	 0	 8.746
linesB	 42	 94	 1	 493	 19	 419	 left	 properTrial	 left	 1	 1.389
linesB	 42	 95	 1	 513	 -1	 412	 absent	 properTrial	 left	 0	 3.764
linesB	 42	 96	 1	 512	 0	 404	 right	 properTrial	 right	 1	 0.954
linesB	 42	 97	 1	 523	 -11	 391	 absent	 properTrial	 left	 0	 1.951
linesB	 42	 98	 1	 507	 5	 407	 absent	 properTrial	 left	 1	 10.784
linesB	 42	 99	 1	 520	 -8	 379	 absent	 properTrial	 left	 1	 2.884
linesB	 42	 100	 1	 421	 91	 287	 left	 properTrial	 left	 0	 2.177
linesB	 42	 101	 1	 504	 8	 395	 left	 properTrial	 left	 1	 0.926
linesB	 42	 102	 1	 503	 -9	 368	 absent	 properTrial	 right	 0	 4.725
linesB	 42	 103	 1	 505	 7	 391	 right	 properTrial	 left	 1	 6.586
linesB	 42	 104	 1	 499	 13	 388	 left	 properTrial	 left	 1	 1.081
linesB	 42	 105	 1	 522	 -10	 395	 absent	 properTrial	 left	 0	 2.897
linesB	 42	 106	 1	 519	 -7	 376	 absent	 properTrial	 left	 0	 3.237
linesB	 42	 107	 1	 514	 -2	 388	 right	 properTrial	 left	 1	 2.571
linesB	 42	 108	 1	 609	 -97	 275	 absent	 properTrial	 left	 0	 2.458
linesB	 42	 109	 1	 510	 2	 406	 right	 properTrial	 left	 1	 9.855
linesB	 42	 110	 1	 513	 1	 406	 absent	 properTrial	 right	 0	 9.361
linesB	 42	 111	 1	 508	 -4	 389	 left	 properTrial	 right	 0	 3.021
linesB	 42	 112	 1	 496	 -16	 399	 left	 properTrial	 right	 1	 1.763
linesB	 43	 17	 1	 528	 -16	 386	 left	 properTrial	 left	 1	 2.525
linesB	 43	 18	 1	 520	 -8	 386	 right	 properTrial	 left	 0	 5.045
linesB	 43	 19	 1	 520	 8	 379	 right	 properTrial	 right	 1	 3.898
linesB	 43	 20	 1	 518	 6	 399	 left	 properTrial	 right	 0	 9.319
linesB	 43	 21	 1	 513	 -1	 390	 left	 properTrial	 left	 1	 5.266
linesB	 43	 22	 1	 525	 13	 380	 absent	 properTrial	 right	 1	 10.063
linesB	 43	 23	 1	 522	 10	 389	 absent	 properTrial	 right	 0	 11.386
linesB	 43	 24	 1	 517	 5	 386	 right	 properTrial	 right	 1	 12.435
linesB	 43	 25	 1	 520	 -8	 388	 right	 properTrial	 left	 0	 15.666
linesB	 43	 26	 1	 510	 2	 384	 absent	 properTrial	 left	 0	 3.843
linesB	 43	 27	 1	 525	 -13	 390	 absent	 properTrial	 left	 1	 13.050
linesB	 43	 28	 1	 505	 7	 394	 absent	 properTrial	 left	 1	 17.663
linesB	 43	 29	 1	 513	 -1	 387	 absent	 properTrial	 left	 0	 16.814
linesB	 43	 30	 1	 504	 -8	 375	 absent	 properTrial	 right	 0	 13.916
linesB	 43	 31	 1	 513	 1	 386	 right	 properTrial	 right	 1	 4.230
linesB	 43	 32	 1	 522	 -10	 392	 absent	 properTrial	 left	 1	 16.765
linesB	 43	 33	 1	 515	 3	 391	 left	 properTrial	 right	 0	 19.540
linesB	 43	 34	 1	 508	 -4	 379	 right	 properTrial	 right	 1	 1.646
linesB	 43	 35	 1	 523	 -11	 378	 absent	 properTrial	 left	 1	 22.973
linesB	 43	 36	 1	 522	 -10	 389	 absent	 properTrial	 left	 1	 19.247
linesB	 43	 37	 1	 516	 -4	 384	 absent	 properTrial	 left	 1	 22.919
linesB	 43	 38	 1	 516	 4	 382	 absent	 properTrial	 right	 1	 22.143
linesB	 43	 39	 1	 517	 5	 370	 left	 properTrial	 right	 0	 16.464
linesB	 43	 40	 1	 513	 1	 374	 left	 properTrial	 right	 1	 21.973
linesB	 43	 41	 1	 520	 -8	 381	 absent	 properTrial	 left	 1	 18.649
linesB	 43	 42	 1	 513	 -1	 391	 absent	 properTrial	 left	 0	 21.716
linesB	 43	 43	 1	 515	 3	 378	 absent	 properTrial	 right	 1	 31.085
linesB	 43	 44	 1	 518	 6	 386	 absent	 properTrial	 right	 1	 23.501
linesB	 43	 45	 1	 512	 0	 372	 left	 properTrial	 left	 1	 1.674
linesB	 43	 46	 1	 517	 5	 361	 right	 properTrial	 right	 1	 1.632
linesB	 43	 47	 1	 510	 2	 387	 right	 properTrial	 left	 1	 28.912
linesB	 43	 48	 1	 519	 7	 386	 absent	 properTrial	 right	 1	 21.031
linesB	 43	 49	 1	 516	 4	 368	 right	 properTrial	 right	 1	 1.499
linesB	 43	 50	 1	 513	 -1	 373	 absent	 properTrial	 left	 1	 18.330
linesB	 43	 51	 1	 510	 -2	 369	 absent	 properTrial	 right	 1	 25.117
linesB	 43	 52	 1	 522	 10	 380	 right	 properTrial	 right	 1	 0.955
linesB	 43	 53	 1	 517	 5	 368	 absent	 properTrial	 right	 1	 20.314
linesB	 43	 54	 1	 523	 11	 384	 left	 properTrial	 right	 0	 17.608
linesB	 43	 55	 1	 507	 5	 369	 absent	 properTrial	 left	 1	 25.694
linesB	 43	 56	 1	 511	 -1	 376	 absent	 properTrial	 right	 1	 22.036
linesB	 43	 57	 1	 509	 -3	 379	 left	 properTrial	 right	 0	 19.711
linesB	 43	 58	 1	 515	 3	 379	 right	 properTrial	 right	 1	 1.736
linesB	 43	 59	 1	 517	 5	 372	 left	 properTrial	 right	 1	 19.165
linesB	 43	 60	 1	 520	 8	 368	 left	 properTrial	 right	 1	 24.942
linesB	 43	 61	 1	 515	 -3	 361	 absent	 properTrial	 left	 1	 32.963
linesB	 43	 62	 1	 516	 4	 369	 right	 properTrial	 right	 1	 1.252
linesB	 43	 63	 1	 518	 -6	 359	 right	 properTrial	 left	 0	 20.656
linesB	 43	 64	 1	 517	 -5	 366	 absent	 properTrial	 left	 1	 24.885
linesB	 43	 65	 1	 529	 -17	 373	 absent	 properTrial	 left	 1	 11.673
linesB	 43	 66	 1	 517	 -5	 391	 left	 properTrial	 left	 1	 1.175
linesB	 43	 67	 1	 518	 6	 378	 absent	 properTrial	 right	 1	 24.978
linesB	 43	 68	 1	 523	 11	 379	 left	 properTrial	 right	 0	 23.617
linesB	 43	 69	 1	 506	 -6	 373	 absent	 properTrial	 right	 1	 28.893
linesB	 43	 70	 1	 513	 -1	 378	 right	 properTrial	 left	 1	 3.318
linesB	 43	 71	 1	 515	 3	 364	 left	 properTrial	 right	 1	 18.680
linesB	 43	 72	 1	 508	 4	 360	 absent	 properTrial	 left	 1	 28.701
linesB	 43	 73	 1	 513	 1	 374	 right	 properTrial	 right	 1	 1.371
linesB	 43	 74	 1	 516	 -4	 365	 right	 properTrial	 left	 0	 26.243
linesB	 43	 75	 1	 509	 -3	 371	 absent	 properTrial	 right	 1	 30.175
linesB	 43	 76	 1	 514	 2	 366	 right	 properTrial	 right	 1	 1.304
linesB	 43	 77	 1	 508	 -4	 376	 absent	 properTrial	 right	 1	 19.623
linesB	 43	 78	 1	 521	 9	 364	 left	 properTrial	 right	 0	 22.005
linesB	 43	 79	 1	 506	 -6	 364	 absent	 properTrial	 right	 1	 26.084
linesB	 43	 80	 1	 515	 3	 368	 absent	 properTrial	 right	 1	 26.860
linesB	 43	 81	 1	 509	 3	 361	 absent	 properTrial	 left	 1	 34.272
linesB	 43	 82	 1	 535	 -23	 375	 absent	 properTrial	 left	 1	 17.324
linesB	 43	 83	 1	 515	 3	 385	 right	 properTrial	 right	 1	 1.136
linesB	 43	 84	 1	 516	 -4	 375	 left	 properTrial	 left	 1	 0.960
linesB	 43	 85	 1	 521	 -9	 374	 absent	 properTrial	 left	 1	 21.555
linesB	 43	 86	 1	 516	 4	 361	 right	 properTrial	 right	 1	 0.842
linesB	 43	 87	 1	 515	 -3	 362	 absent	 properTrial	 left	 1	 26.357
linesB	 43	 88	 1	 519	 7	 369	 left	 properTrial	 right	 0	 18.342
linesB	 43	 89	 1	 521	 -9	 381	 left	 properTrial	 left	 1	 0.833
linesB	 43	 90	 1	 528	 -16	 380	 left	 properTrial	 left	 1	 0.694
linesB	 43	 91	 1	 525	 -13	 368	 absent	 properTrial	 left	 1	 18.632
linesB	 43	 92	 1	 519	 -7	 372	 left	 properTrial	 left	 1	 0.996
linesB	 43	 93	 1	 517	 -5	 370	 absent	 properTrial	 left	 1	 7.969
linesB	 43	 94	 1	 514	 2	 374	 left	 properTrial	 right	 0	 20.737
linesB	 43	 95	 1	 509	 3	 372	 right	 properTrial	 left	 0	 22.624
linesB	 43	 96	 1	 512	 0	 373	 absent	 properTrial	 right	 1	 30.867
linesB	 43	 97	 1	 520	 -8	 371	 absent	 properTrial	 left	 1	 25.396
linesB	 43	 98	 1	 523	 11	 378	 absent	 properTrial	 right	 1	 15.811
linesB	 43	 99	 1	 525	 13	 371	 absent	 properTrial	 right	 1	 19.487
linesB	 43	 100	 1	 519	 7	 374	 left	 properTrial	 right	 0	 15.675
linesB	 43	 101	 1	 511	 -1	 361	 absent	 properTrial	 right	 1	 31.911
linesB	 43	 102	 1	 524	 -12	 372	 right	 properTrial	 left	 1	 13.002
linesB	 43	 103	 1	 527	 -15	 362	 absent	 properTrial	 left	 1	 16.968
linesB	 43	 104	 1	 524	 12	 365	 left	 properTrial	 right	 0	 9.482
linesB	 43	 105	 1	 520	 8	 365	 right	 properTrial	 right	 1	 0.989
linesB	 43	 106	 1	 530	 -18	 374	 absent	 properTrial	 left	 1	 11.217
linesB	 43	 107	 1	 518	 -6	 376	 left	 properTrial	 left	 1	 0.853
linesB	 43	 108	 1	 528	 -16	 374	 right	 properTrial	 left	 0	 24.937
linesB	 43	 109	 1	 513	 1	 363	 absent	 properTrial	 right	 1	 24.705
linesB	 43	 110	 1	 515	 3	 381	 absent	 properTrial	 right	 1	 19.096
linesB	 43	 111	 1	 518	 6	 378	 right	 properTrial	 right	 1	 0.911
linesB	 43	 112	 1	 518	 -6	 372	 absent	 properTrial	 left	 1	 18.408
linesB	 44	 17	 1	 510	 2	 374	 left	 properTrial	 left	 1	 0.923
linesB	 44	 18	 1	 497	 15	 382	 right	 properTrial	 left	 0	 2.306
linesB	 44	 19	 1	 494	 -18	 368	 right	 properTrial	 right	 1	 1.216
linesB	 44	 20	 1	 504	 -8	 388	 left	 properTrial	 right	 0	 2.229
linesB	 44	 21	 1	 498	 14	 384	 left	 properTrial	 left	 1	 0.816
linesB	 44	 22	 1	 505	 -7	 386	 absent	 properTrial	 right	 1	 3.076
linesB	 44	 23	 1	 497	 -15	 377	 absent	 properTrial	 right	 1	 2.451
linesB	 44	 24	 1	 500	 -12	 375	 right	 properTrial	 right	 1	 2.162
linesB	 44	 25	 1	 511	 1	 355	 right	 properTrial	 left	 0	 2.702
linesB	 44	 26	 1	 494	 18	 367	 absent	 properTrial	 left	 1	 2.913
linesB	 44	 27	 1	 496	 16	 379	 absent	 properTrial	 left	 0	 2.794
linesB	 44	 28	 1	 498	 14	 382	 absent	 properTrial	 left	 1	 2.021
linesB	 44	 29	 1	 501	 11	 380	 absent	 properTrial	 left	 1	 2.100
linesB	 44	 30	 1	 496	 -16	 363	 absent	 properTrial	 right	 1	 2.223
linesB	 44	 31	 1	 522	 10	 385	 right	 properTrial	 right	 1	 1.171
linesB	 44	 32	 1	 505	 7	 381	 absent	 properTrial	 left	 1	 2.921
linesB	 44	 33	 1	 491	 -21	 376	 left	 properTrial	 right	 1	 2.457
linesB	 44	 34	 1	 495	 -17	 359	 right	 properTrial	 right	 1	 1.130
linesB	 44	 35	 1	 496	 16	 381	 absent	 properTrial	 left	 1	 2.500
linesB	 44	 36	 1	 491	 21	 381	 absent	 properTrial	 left	 0	 2.638
linesB	 44	 37	 1	 494	 18	 379	 absent	 properTrial	 left	 1	 1.217
linesB	 44	 38	 1	 501	 -11	 376	 absent	 properTrial	 right	 1	 1.767
linesB	 44	 39	 1	 498	 -14	 372	 left	 properTrial	 right	 1	 1.784
linesB	 44	 40	 1	 496	 -16	 373	 left	 properTrial	 right	 1	 1.289
linesB	 44	 41	 1	 499	 13	 367	 absent	 properTrial	 left	 1	 1.440
linesB	 44	 42	 1	 494	 18	 366	 absent	 properTrial	 left	 0	 2.126
linesB	 44	 43	 1	 502	 -10	 398	 absent	 properTrial	 right	 0	 1.495
linesB	 44	 44	 1	 490	 -22	 381	 absent	 properTrial	 right	 1	 1.248
linesB	 44	 45	 1	 492	 20	 377	 left	 properTrial	 left	 1	 1.986
linesB	 44	 46	 1	 502	 -10	 370	 right	 properTrial	 right	 1	 0.793
linesB	 44	 47	 1	 511	 1	 369	 right	 properTrial	 left	 0	 1.851
linesB	 44	 48	 1	 496	 -16	 371	 absent	 properTrial	 right	 1	 2.680
linesB	 44	 49	 1	 483	 -29	 363	 right	 properTrial	 right	 1	 0.715
linesB	 44	 50	 1	 503	 9	 373	 absent	 properTrial	 left	 1	 2.147
linesB	 44	 51	 1	 483	 -29	 390	 absent	 properTrial	 right	 1	 1.723
linesB	 44	 52	 1	 490	 -22	 380	 right	 properTrial	 right	 1	 0.830
linesB	 44	 53	 1	 494	 -18	 369	 absent	 properTrial	 right	 1	 2.289
linesB	 44	 54	 1	 496	 -16	 384	 left	 properTrial	 right	 1	 2.054
linesB	 44	 55	 1	 485	 27	 384	 absent	 properTrial	 left	 1	 2.386
linesB	 44	 56	 1	 496	 -16	 376	 absent	 properTrial	 right	 1	 2.650
linesB	 44	 57	 1	 492	 -20	 383	 left	 properTrial	 right	 0	 2.714
linesB	 44	 58	 1	 493	 -19	 370	 right	 properTrial	 right	 1	 0.832
linesB	 44	 59	 1	 487	 -25	 380	 left	 properTrial	 right	 0	 2.747
linesB	 44	 60	 1	 490	 -22	 366	 left	 properTrial	 right	 1	 2.787
linesB	 44	 61	 1	 486	 26	 384	 absent	 properTrial	 left	 1	 2.790
linesB	 44	 62	 1	 494	 -18	 383	 right	 properTrial	 right	 1	 0.692
linesB	 44	 63	 1	 490	 22	 380	 right	 properTrial	 left	 1	 2.092
linesB	 44	 64	 1	 501	 11	 375	 absent	 properTrial	 left	 1	 3.082
